Token,Nodes,Smart_Contract_Flags,Dates
144072,"(5549326, 6140877, 6141291)","(0, 1, 0)","2023-06-14, 2023-06-16"
154954,"(3648707, 3744404, 7269265)","(0, 0, 0)","2023-10-12, 2023-10-27"
118287,"(2378747, 2965546, 3953877)","(0, 0, 0)","2023-03-15, 2023-10-22"
140855,"(471295, 5850677, 6844716)","(0, 1, 1)","2023-10-07, 2023-10-09"
35992,"(1957369, 3933206, 5365781)","(0, 0, 0)","2023-05-27, 2023-06-05"
46129,"(1068812, 1083219, 1156063)","(0, 0, 0)","2023-09-14, 2023-10-21, 2023-12-14"
90676,"(5253800, 5686896, 6081331)","(0, 0, 0)","2023-03-20, 2023-04-01"
127793,"(1575840, 4660458, 5706349)","(0, 0, 1)","2023-11-07, 2023-11-14, 2023-11-22"
150676,"(2345907, 3667409, 6055160)","(0, 0, 1)","2023-03-20, 2023-03-31"
163259,"(723212, 1152098, 5962800)","(1, 0, 0)","2023-03-20, 2023-03-23"
161637,"(4009988, 6556730, 6591365)","(0, 1, 1)","2023-08-13, 2023-08-15"
161637,"(731262, 6556730, 6591365)","(0, 1, 1)","2023-09-20, 2024-03-19"
161637,"(5606837, 6556730, 6591365)","(0, 1, 1)","2024-01-26, 2024-01-28"
112245,"(3411119, 5611276, 6117351)","(0, 0, 1)","2023-03-22, 2023-03-23, 2023-03-29"
112245,"(3411119, 5611276, 6267076)","(0, 0, 0)","2023-04-04, 2023-06-06, 2023-06-27, 2023-10-10"
146949,"(787901, 2489612, 5608100)","(0, 0, 0)","2023-03-22, 2023-03-26"
149891,"(46916, 723212, 3307917)","(0, 1, 0)","2023-04-12, 2023-05-22"
164133,"(723212, 3526365, 4307860)","(1, 0, 0)","2023-05-28, 2023-07-26"
100690,"(463662, 4874380, 6408715)","(0, 1, 1)","2023-09-15, 2023-09-17"
100690,"(853780, 2086845, 4582611)","(0, 0, 0)","2024-02-21, 2024-02-24"
115890,"(5297736, 5336172, 5444746)","(1, 0, 0)","2023-05-27, 2023-07-21"
138200,"(3647782, 3827306, 5585936)","(0, 0, 0)","2023-03-24, 2023-04-14, 2023-07-19"
160360,"(1887859, 5340241, 5340297)","(0, 0, 0)","2024-02-24, 2024-03-06"
163121,"(3739833, 3762411, 5444292)","(0, 0, 0)","2023-03-24, 2023-03-27"
163121,"(3739833, 3762411, 4986822)","(0, 0, 0)","2023-04-27, 2023-04-30, 2023-05-03, 2023-05-04, 2023-05-08, 2023-05-10, 2023-05-17, 2023-05-19"
163121,"(3739833, 3762411, 6125774)","(0, 0, 0)","2023-06-18, 2023-07-28, 2023-08-02"
163121,"(2116211, 3739833, 3762411)","(0, 0, 0)","2023-09-22, 2023-10-25, 2023-11-14, 2023-11-16"
163121,"(2738357, 3739833, 3762411)","(0, 0, 0)","2023-12-15, 2023-12-17, 2023-12-18"
154480,"(1427021, 5693521, 6726347)","(1, 0, 0)","2023-06-19, 2023-06-27"
157414,"(4883448, 5127152, 5574970)","(0, 0, 0)","2023-03-25, 2023-03-29"
160711,"(1055288, 4016715, 4016716)","(0, 1, 1)","2023-05-07, 2023-07-04"
160850,"(2150612, 3940533, 6185876)","(0, 1, 0)","2023-03-26, 2023-04-25"
164301,"(5131592, 5267760, 7203948)","(0, 0, 0)","2023-11-23, 2023-11-25"
118435,"(971261, 4679240, 5076088)","(0, 0, 1)","2023-10-20, 2023-10-25"
158509,"(1187874, 1650803, 5700045)","(0, 0, 1)","2023-04-01, 2023-04-18"
161107,"(723212, 1859211, 4673758)","(1, 0, 0)","2023-04-27, 2023-05-14"
146823,"(573779, 723212, 3940533)","(0, 1, 1)","2023-03-28, 2023-08-11"
144440,"(2965845, 4123360, 7313392)","(0, 0, 0)","2023-10-16, 2023-10-17"
166123,"(723212, 789962, 1070693)","(1, 0, 0)","2023-03-29, 2023-04-13"
109397,"(2014258, 6907500, 6913866)","(0, 0, 0)","2023-08-08, 2023-08-17"
116162,"(876636, 2819362, 5609666)","(0, 0, 0)","2023-03-31, 2023-11-23"
106838,"(4809191, 6126900, 6711270)","(0, 1, 0)","2023-06-16, 2023-06-18"
151617,"(6070177, 6872221, 7787189)","(1, 1, 0)","2024-02-19, 2024-02-22"
159508,"(4960383, 6078882, 6844716)","(0, 1, 1)","2023-08-06, 2023-09-21"
44527,"(723212, 1648134, 1840876)","(1, 0, 0)","2023-04-12, 2023-04-22, 2023-04-27, 2023-05-07"
47808,"(1970098, 3710701, 6055160)","(0, 0, 1)","2023-04-04, 2023-05-22"
110477,"(723212, 1778706, 3940533)","(1, 0, 1)","2023-04-03, 2023-05-01"
167576,"(723212, 1289225, 1409606)","(1, 0, 0)","2023-04-03, 2023-04-04"
168148,"(723212, 760853, 797767)","(1, 0, 0)","2023-04-04, 2023-04-05"
168194,"(723212, 6261299, 6261548)","(1, 0, 0)","2023-04-03, 2023-04-09"
139038,"(543446, 723212, 3940533)","(0, 1, 1)","2023-04-04, 2023-04-21"
164975,"(723212, 998388, 1226781)","(1, 0, 0)","2023-04-04, 2023-06-18"
168324,"(3197632, 3522223, 4702963)","(0, 0, 0)","2023-05-25, 2023-05-26"
102742,"(507699, 723212, 4595327)","(0, 1, 0)","2023-04-05, 2024-03-09"
167652,"(977213, 1432777, 6240074)","(0, 0, 1)","2024-01-02, 2024-01-22"
78945,"(2875414, 6850508, 6865367)","(0, 1, 1)","2023-07-22, 2023-09-01, 2023-09-03, 2023-09-13, 2023-09-16, 2023-09-26"
78945,"(2875414, 6591365, 6850508)","(0, 1, 1)","2023-07-28, 2023-08-06"
168224,"(1116460, 1572033, 6266683)","(0, 0, 1)","2023-08-08, 2023-08-10"
168503,"(723212, 2966393, 5473233)","(1, 0, 0)","2023-04-09, 2023-04-15, 2023-04-18"
154485,"(226012, 3317761, 4343773)","(0, 0, 0)","2023-04-21, 2023-04-25"
170005,"(723212, 921618, 1859217)","(1, 0, 0)","2023-04-11, 2023-04-13, 2023-04-25, 2023-04-26, 2023-05-12"
170005,"(723212, 921618, 3860311)","(1, 0, 0)","2023-04-18, 2023-04-19, 2023-04-21, 2023-04-22, 2023-04-29, 2023-05-02, 2023-05-06"
161537,"(7172445, 7175137, 7175218)","(0, 0, 0)","2023-09-13, 2023-09-24"
164884,"(5680385, 6260873, 6301956)","(0, 0, 0)","2023-04-12, 2023-04-21"
169146,"(3582828, 3772299, 6316886)","(0, 0, 0)","2023-04-12, 2023-04-17"
169941,"(2255081, 3644793, 5077475)","(0, 0, 0)","2023-04-12, 2023-04-13"
171209,"(1090864, 2833626, 3940533)","(0, 0, 1)","2023-04-24, 2023-06-30"
79935,"(876523, 2339873, 2675331)","(0, 0, 0)","2023-04-15, 2023-05-17"
170865,"(782016, 1550927, 6332706)","(0, 0, 1)","2023-04-18, 2024-02-18"
170865,"(1550927, 1653442, 6332706)","(0, 0, 1)","2023-09-05, 2024-03-10"
171149,"(5705972, 6454929, 6949466)","(0, 0, 0)","2023-08-07, 2023-08-08"
155881,"(803973, 2626104, 3940533)","(0, 0, 1)","2023-04-28, 2023-05-07"
45259,"(723212, 832859, 857184)","(1, 0, 0)","2023-04-18, 2023-04-20"
137695,"(723212, 946714, 3443253)","(1, 0, 1)","2023-04-18, 2023-08-25"
170438,"(5567799, 5967424, 6625514)","(0, 0, 0)","2023-06-11, 2023-06-12"
170866,"(608709, 1653442, 4660337)","(0, 0, 1)","2023-05-07, 2023-07-01, 2023-07-15"
170866,"(1653442, 4660337, 6464589)","(0, 1, 0)","2023-07-24, 2023-07-25"
170866,"(608709, 4660337, 5529370)","(0, 1, 0)","2023-08-09, 2023-09-08, 2023-10-08"
170866,"(608709, 1550927, 4660337)","(0, 0, 1)","2023-08-14, 2023-08-20, 2023-10-10"
170866,"(1042603, 1550927, 7330833)","(0, 0, 1)","2023-11-12, 2024-01-20, 2024-03-18"
170866,"(1042603, 3011155, 7330833)","(0, 0, 1)","2023-11-24, 2024-02-10, 2024-03-08"
170866,"(1550927, 2926341, 7330833)","(0, 0, 1)","2023-12-01, 2023-12-12"
170866,"(608709, 1550927, 7330833)","(0, 0, 1)","2023-12-07, 2024-03-01"
170866,"(1550927, 3011155, 7330833)","(0, 0, 1)","2024-01-01, 2024-01-31"
159109,"(163233, 3107134, 3996712)","(0, 0, 0)","2023-06-23, 2023-06-28"
164308,"(1583949, 3061336, 3147680)","(0, 0, 0)","2023-11-25, 2023-12-03"
166351,"(6203958, 6415113, 6415209)","(0, 0, 0)","2023-04-20, 2023-04-24"
59285,"(700567, 723212, 1173202)","(0, 1, 0)","2023-04-22, 2023-04-24"
113269,"(7398343, 7402877, 7404218)","(0, 0, 0)","2023-10-26, 2023-10-27"
169507,"(723212, 3574367, 5189784)","(1, 0, 0)","2023-04-24, 2023-05-17"
171157,"(2875315, 6215102, 6416465)","(0, 1, 1)","2023-07-25, 2023-07-27"
172964,"(3940533, 6439291, 6443472)","(1, 0, 0)","2023-04-26, 2023-04-27"
134824,"(723212, 1359887, 5419473)","(1, 0, 0)","2023-05-31, 2023-06-14"
157959,"(3107024, 4690037, 6055160)","(0, 0, 1)","2023-07-09, 2023-07-13"
164001,"(1611828, 3352443, 5460490)","(0, 0, 0)","2023-10-12, 2023-10-13"
173524,"(723212, 946714, 3443253)","(1, 0, 1)","2023-04-29, 2023-06-10, 2023-10-08, 2023-10-11, 2023-10-14, 2023-10-27, 2023-11-18"
171503,"(729191, 1797614, 6403161)","(0, 0, 1)","2023-05-01, 2023-05-02"
171503,"(1183700, 2771701, 6403161)","(0, 0, 1)","2023-05-04, 2023-05-21, 2023-05-22, 2023-06-25, 2023-07-01"
171503,"(3036945, 3245897, 6403161)","(0, 1, 1)","2023-05-05, 2023-06-09"
171503,"(6403161, 6730073, 6814937)","(1, 0, 0)","2023-07-07, 2023-07-10, 2023-07-11"
163153,"(723212, 3407813, 4609372)","(1, 0, 0)","2023-05-03, 2023-07-13"
153287,"(1072254, 2875474, 4187041)","(0, 0, 0)","2023-11-05, 2023-11-06"
174223,"(723212, 3070949, 3230516)","(1, 0, 0)","2023-05-09, 2023-06-20"
34733,"(1556422, 7027076, 7105671)","(0, 1, 0)","2023-10-24, 2023-10-29"
144327,"(6175153, 6294379, 6469339)","(1, 0, 1)","2023-05-10, 2023-07-17"
148517,"(723212, 4317312, 5586486)","(1, 0, 0)","2024-01-01, 2024-02-14"
172351,"(723212, 1992052, 3953877)","(1, 0, 0)","2023-05-19, 2023-10-31"
174800,"(6554976, 6555272, 6854135)","(0, 1, 1)","2023-07-17, 2023-07-26, 2023-07-27"
174804,"(6554976, 6555272, 6854135)","(0, 1, 1)","2023-07-17, 2023-07-26, 2023-07-27"
172104,"(2558238, 3324644, 6854467)","(0, 0, 0)","2023-07-25, 2023-07-29"
172104,"(2558238, 3324644, 6910778)","(0, 0, 0)","2023-11-01, 2024-01-20"
87574,"(723212, 3848010, 3940533)","(1, 0, 1)","2023-05-14, 2023-05-18, 2023-05-20, 2023-06-11"
175206,"(4595489, 6083078, 6313837)","(0, 0, 0)","2023-05-14, 2023-05-16"
45453,"(4016715, 4016716, 4204504)","(1, 1, 0)","2023-05-16, 2023-08-18, 2023-08-19"
45453,"(4016716, 7150056, 7153961)","(1, 1, 1)","2023-11-13, 2023-11-14"
167055,"(723212, 752488, 766829)","(1, 0, 0)","2023-05-17, 2023-05-18, 2023-05-19"
168899,"(723212, 3326232, 6276691)","(1, 0, 0)","2023-05-22, 2023-05-27"
43508,"(723212, 2168353, 3323811)","(1, 0, 0)","2023-05-20, 2023-05-30"
171652,"(723212, 4200402, 4490220)","(1, 0, 0)","2023-05-20, 2023-05-25"
175302,"(6546845, 6548606, 6550337)","(1, 1, 1)","2023-05-23, 2023-06-01"
104292,"(723212, 1020321, 2626024)","(1, 0, 0)","2023-05-22, 2023-06-21"
171671,"(5257695, 5266355, 5273158)","(0, 0, 0)","2023-05-25, 2023-08-01"
174058,"(3627564, 5017689, 6580916)","(0, 1, 0)","2023-05-25, 2023-05-28, 2023-05-29"
60802,"(3573070, 5694109, 6055160)","(0, 0, 1)","2024-01-10, 2024-01-15"
160836,"(723212, 1117456, 5037330)","(1, 0, 0)","2023-06-09, 2023-07-04"
160836,"(723212, 1117456, 1186356)","(1, 0, 0)","2023-09-06, 2023-12-08"
153529,"(4086095, 4580684, 6183371)","(0, 0, 0)","2023-05-27, 2023-06-26"
128894,"(3608461, 4394547, 7264424)","(1, 0, 0)","2023-11-02, 2023-12-15"
146308,"(5598011, 5598959, 5957416)","(0, 1, 1)","2023-08-14, 2023-08-16"
112654,"(723212, 1740606, 3662422)","(1, 0, 0)","2023-05-31, 2023-06-09"
173950,"(5539101, 6917341, 7597955)","(0, 1, 0)","2024-03-08, 2024-03-15"
174915,"(6551027, 6604454, 6604463)","(0, 0, 1)","2023-05-31, 2023-06-01, 2023-06-06"
177291,"(3190602, 5612881, 6266351)","(0, 0, 0)","2023-05-31, 2023-06-08, 2023-06-15, 2023-06-17"
171843,"(723212, 3940533, 5638152)","(1, 1, 0)","2023-06-01, 2023-11-11"
172759,"(163233, 2806260, 6433448)","(0, 0, 0)","2023-06-02, 2023-06-06"
175679,"(2636999, 4368513, 6557983)","(0, 0, 0)","2023-06-02, 2023-07-11, 2023-07-18, 2023-10-24"
176511,"(723212, 990348, 990352)","(1, 0, 0)","2023-06-02, 2023-08-08"
44842,"(723212, 774152, 2621610)","(1, 0, 0)","2023-06-03, 2023-11-15"
107145,"(723212, 1794753, 4737583)","(1, 0, 0)","2023-06-03, 2023-12-26"
21221,"(743424, 5928769, 6621609)","(0, 0, 0)","2023-06-04, 2023-06-13"
36607,"(2868588, 3094198, 6629777)","(0, 0, 0)","2023-06-05, 2023-06-18, 2023-06-20"
103224,"(723212, 4526673, 4714025)","(1, 0, 0)","2023-06-05, 2023-06-20"
177983,"(4190464, 6615029, 6629385)","(0, 1, 0)","2023-06-05, 2023-06-13"
177986,"(4190464, 6615029, 6629385)","(0, 1, 0)","2023-06-05, 2023-06-13"
177921,"(723212, 5207722, 6613599)","(1, 0, 0)","2023-06-06, 2023-07-26"
177921,"(723212, 1047645, 6613599)","(1, 0, 0)","2023-06-18, 2023-08-05"
178159,"(4653462, 4800499, 6608318)","(0, 0, 0)","2023-06-24, 2023-07-02"
178870,"(723212, 3830300, 6964812)","(1, 0, 0)","2023-08-09, 2023-08-10"
178508,"(5111508, 6077461, 6634027)","(0, 1, 0)","2023-06-12, 2023-06-13, 2023-06-14"
80239,"(2964993, 3818597, 6055160)","(0, 0, 1)","2023-06-13, 2023-07-14, 2023-07-21, 2023-12-23"
137399,"(6407966, 6600640, 6601031)","(1, 0, 0)","2023-06-23, 2023-06-27"
156929,"(5404607, 6695762, 6695790)","(0, 0, 0)","2023-06-14, 2023-10-16"
174874,"(723212, 2017244, 7121496)","(1, 0, 0)","2024-01-20, 2024-01-21"
176283,"(3246916, 5562747, 6676637)","(0, 0, 0)","2023-06-15, 2023-07-20"
179707,"(723212, 1108119, 6690808)","(1, 0, 0)","2023-06-15, 2023-08-05"
177657,"(4148154, 6958950, 7304038)","(0, 0, 0)","2023-10-07, 2023-10-19"
137321,"(723212, 5347027, 6266222)","(1, 0, 0)","2023-06-19, 2023-06-26"
175996,"(160087, 7414379, 7458362)","(0, 0, 0)","2023-11-17, 2023-11-18"
180062,"(7334465, 7371691, 7371782)","(0, 0, 0)","2023-10-17, 2023-10-18"
179216,"(6664194, 6665035, 6735555)","(1, 0, 0)","2023-06-21, 2023-06-22, 2023-07-02, 2023-07-13"
181521,"(6726665, 6742667, 6742668)","(1, 1, 1)","2023-06-23, 2023-07-22, 2023-07-23, 2023-07-24, 2023-08-07"
181521,"(6742667, 6742668, 6751064)","(1, 1, 1)","2023-06-24, 2023-08-02, 2023-08-05, 2023-08-08, 2023-08-09, 2023-08-13"
181521,"(6742667, 6742668, 6849604)","(1, 1, 1)","2023-07-15, 2023-08-16"
181521,"(6742667, 6742668, 6779242)","(1, 1, 1)","2023-07-29, 2023-07-30, 2023-07-31, 2023-08-06"
42115,"(837114, 1385712, 3940533)","(0, 0, 1)","2023-10-02, 2023-10-04"
157761,"(723212, 825372, 2805602)","(1, 0, 1)","2023-06-24, 2024-02-01"
164620,"(721372, 723212, 6156135)","(0, 1, 0)","2023-10-26, 2024-01-17"
175538,"(6546840, 6742667, 6751054)","(0, 1, 0)","2023-06-28, 2023-08-11"
175538,"(6546840, 6742667, 6769958)","(0, 1, 0)","2023-06-30, 2023-07-30, 2023-08-02, 2023-08-03, 2023-08-08, 2023-08-13, 2023-08-15, 2023-08-17"
175538,"(6742667, 6805265, 6810014)","(1, 0, 0)","2023-07-08, 2023-07-19, 2023-07-24"
175538,"(6742667, 6751054, 6769958)","(1, 0, 0)","2023-07-28, 2023-08-10"
179719,"(1647407, 6055160, 6700623)","(0, 1, 0)","2023-07-04, 2023-07-14"
181630,"(1847562, 5257573, 5292795)","(0, 0, 0)","2024-01-13, 2024-02-02"
182083,"(723212, 1017156, 1963428)","(1, 0, 0)","2023-09-07, 2023-09-09"
173499,"(1434576, 1833699, 4958667)","(0, 0, 0)","2023-07-06, 2023-07-07"
175948,"(4586620, 4792947, 4823496)","(0, 0, 0)","2023-11-06, 2023-11-16"
182326,"(723212, 3548207, 6768123)","(1, 0, 0)","2023-07-11, 2023-07-19"
182326,"(723212, 1031631, 6768123)","(1, 0, 0)","2023-07-25, 2023-08-18"
182326,"(723212, 6992108, 7377531)","(1, 0, 0)","2023-12-04, 2024-01-03"
182326,"(723212, 6768123, 7635497)","(1, 0, 0)","2024-01-30, 2024-02-02"
182708,"(723212, 946714, 3443253)","(1, 0, 1)","2023-06-30, 2023-08-05"
183013,"(721955, 5611531, 6083001)","(0, 0, 1)","2023-07-01, 2023-07-02"
183177,"(1558146, 5611531, 6083001)","(0, 0, 1)","2023-07-02, 2023-07-03"
178261,"(1839475, 6749169, 7412483)","(0, 1, 0)","2023-11-17, 2023-11-18"
181622,"(6768916, 7058422, 7083337)","(0, 1, 0)","2023-10-12, 2023-11-27"
45793,"(723212, 1108119, 3067628)","(1, 0, 0)","2023-07-08, 2023-07-16"
166240,"(723212, 758207, 2328841)","(1, 0, 0)","2023-07-08, 2023-10-28"
182644,"(723212, 767924, 3705222)","(1, 0, 0)","2023-07-08, 2023-07-25, 2023-08-25"
184290,"(6830313, 6830384, 6830393)","(0, 0, 0)","2023-07-10, 2023-07-11"
184685,"(6840610, 6840658, 6841220)","(0, 1, 0)","2023-07-13, 2023-07-17"
178814,"(1376102, 6713239, 7280297)","(1, 1, 0)","2023-10-03, 2023-10-09, 2023-10-10"
184204,"(723212, 3166130, 3347460)","(1, 0, 0)","2023-07-17, 2023-07-19"
185048,"(437876, 904184, 6852515)","(0, 0, 1)","2023-07-16, 2023-07-23"
184939,"(723212, 4651633, 6618197)","(1, 0, 0)","2023-07-30, 2023-08-05, 2023-09-20"
184939,"(723212, 734699, 6618197)","(1, 0, 0)","2023-08-19, 2023-09-23"
150522,"(807973, 5568924, 7376551)","(0, 0, 1)","2023-11-16, 2023-11-18, 2023-11-21"
184672,"(3313104, 5434603, 6871075)","(0, 1, 1)","2023-07-20, 2023-07-25"
182024,"(5929388, 6769598, 6844716)","(0, 1, 1)","2023-07-22, 2023-07-23"
185782,"(723212, 800627, 5509846)","(1, 0, 0)","2023-08-02, 2023-08-05"
179594,"(1963428, 2805602, 6300313)","(0, 1, 0)","2023-08-13, 2023-08-14"
183352,"(6807831, 6829344, 6832239)","(1, 0, 1)","2023-09-12, 2023-10-27"
52089,"(723212, 1468761, 1834253)","(1, 0, 0)","2023-07-25, 2024-01-23"
174747,"(6604296, 6846093, 6846094)","(0, 1, 1)","2023-08-10, 2023-08-11"
185963,"(723212, 990336, 4200402)","(1, 0, 0)","2023-07-26, 2023-08-03"
158050,"(1571924, 3608461, 7264424)","(0, 1, 0)","2024-02-19, 2024-03-04, 2024-03-07"
175334,"(6496269, 6548961, 6549001)","(0, 1, 0)","2023-07-27, 2023-08-02"
186109,"(723212, 2085787, 5517230)","(1, 0, 0)","2023-07-28, 2023-09-12, 2023-11-17, 2024-01-11, 2024-02-15"
186109,"(723212, 2975893, 5517230)","(1, 0, 0)","2023-08-24, 2023-11-30"
186109,"(48620, 723212, 5517230)","(0, 1, 0)","2023-08-26, 2024-02-01"
186109,"(723212, 1192075, 5517230)","(1, 0, 0)","2023-10-07, 2023-11-14, 2023-12-07"
186109,"(723212, 3942434, 5517230)","(1, 0, 0)","2023-10-10, 2023-10-27, 2023-11-12"
186109,"(723212, 1416757, 5517230)","(1, 0, 0)","2023-10-13, 2023-10-19, 2024-01-14"
186109,"(723212, 1661362, 5517230)","(1, 0, 0)","2023-11-06, 2023-11-07, 2023-11-20, 2023-11-29"
186109,"(704813, 723212, 5517230)","(0, 1, 0)","2023-11-23, 2023-12-26, 2024-01-31"
186579,"(879564, 4016715, 4016716)","(0, 1, 1)","2023-07-30, 2023-08-15, 2023-08-25, 2023-08-30"
186579,"(4016716, 7150056, 7153961)","(1, 1, 1)","2023-11-23, 2023-11-28, 2024-02-11"
172433,"(723212, 6992108, 7377531)","(1, 0, 0)","2023-12-06, 2023-12-17, 2024-01-11, 2024-01-29"
176214,"(1068327, 1867012, 6055160)","(0, 0, 1)","2023-09-07, 2023-11-16, 2024-02-28"
176214,"(1068327, 6055160, 6485359)","(0, 1, 0)","2023-11-08, 2024-02-13"
180764,"(723212, 5070400, 5291562)","(1, 0, 0)","2023-09-08, 2023-09-09"
182359,"(6478846, 7047608, 7047657)","(0, 0, 0)","2023-08-19, 2023-08-28"
184343,"(3454564, 6572386, 7633461)","(0, 0, 0)","2024-01-21, 2024-01-22"
187353,"(6923072, 6936515, 6977424)","(1, 0, 0)","2023-08-13, 2023-08-18"
187353,"(6923072, 6936515, 7028079)","(1, 0, 0)","2023-08-16, 2023-08-17"
185754,"(6055160, 6874092, 6883469)","(1, 0, 0)","2023-08-09, 2023-08-20, 2023-12-02"
184242,"(2538284, 3152151, 5025152)","(0, 0, 0)","2023-10-12, 2023-10-13"
154439,"(723212, 1740744, 5033312)","(1, 0, 0)","2023-08-13, 2023-09-13"
154439,"(723212, 1740744, 5531738)","(1, 0, 0)","2023-09-16, 2023-10-02, 2023-10-07, 2023-10-26"
169893,"(723212, 6135678, 6414528)","(1, 0, 0)","2023-08-13, 2023-08-16"
185756,"(6055160, 6874092, 7038542)","(1, 0, 0)","2023-08-17, 2023-08-19"
187460,"(723212, 2450868, 4131866)","(1, 0, 0)","2023-08-14, 2023-08-18"
187696,"(7038947, 7205029, 7525221)","(1, 1, 0)","2024-01-02, 2024-01-21"
189527,"(1780352, 3940533, 5978175)","(0, 1, 0)","2023-08-14, 2023-10-09, 2023-10-12"
189477,"(7011067, 7011497, 7011999)","(0, 0, 0)","2023-08-15, 2023-08-22"
188700,"(1157521, 6872221, 7151426)","(0, 1, 1)","2023-10-10, 2023-10-11"
178805,"(723212, 3940533, 5300037)","(1, 1, 0)","2023-08-17, 2023-08-21"
189563,"(6366794, 7439793, 7526741)","(0, 0, 0)","2023-12-13, 2023-12-19"
143503,"(5581664, 6175153, 7158389)","(1, 1, 1)","2023-09-08, 2023-09-11, 2023-09-13"
177368,"(5198997, 6055160, 6601164)","(0, 1, 0)","2023-09-21, 2023-09-22, 2023-10-04"
190841,"(507699, 723212, 3336713)","(0, 1, 0)","2023-08-23, 2023-09-04"
187987,"(723212, 791638, 4958074)","(1, 0, 0)","2023-08-25, 2023-10-14"
189671,"(723212, 5070400, 5291562)","(1, 0, 0)","2023-08-25, 2023-09-24"
188212,"(6489699, 6496295, 6744006)","(0, 0, 0)","2023-08-28, 2023-09-07"
189514,"(7013036, 7440162, 7441039)","(1, 0, 0)","2023-11-09, 2023-11-21"
189504,"(7012525, 7203387, 7205834)","(1, 0, 0)","2023-09-20, 2023-09-21"
190856,"(783266, 1638986, 1639180)","(0, 0, 0)","2023-10-21, 2023-10-31"
169773,"(392138, 3940533, 6816234)","(0, 1, 0)","2023-09-01, 2023-11-01"
159897,"(2433383, 4803792, 7308746)","(1, 0, 1)","2023-10-14, 2023-10-15"
188498,"(723212, 752488, 1160355)","(1, 0, 0)","2024-02-21, 2024-03-23"
191755,"(3940533, 5061978, 7111953)","(1, 0, 0)","2023-09-05, 2023-09-06"
86663,"(723212, 3146830, 5555162)","(1, 0, 0)","2023-09-06, 2023-09-14"
192262,"(7128043, 7152098, 7450719)","(1, 1, 1)","2023-11-14, 2023-11-23"
192852,"(5415291, 7146034, 7158420)","(0, 0, 0)","2023-09-08, 2023-09-10"
193315,"(723212, 4613394, 5066621)","(1, 0, 0)","2023-09-09, 2023-12-21"
106891,"(233855, 1417505, 4676351)","(0, 0, 0)","2023-09-10, 2023-09-11"
193210,"(1120856, 7213297, 7269355)","(0, 1, 1)","2023-09-30, 2023-10-29"
193210,"(6591365, 7165045, 7213297)","(1, 0, 1)","2023-10-09, 2023-10-14, 2023-11-02, 2023-11-15"
193210,"(6591365, 7213297, 7404775)","(1, 1, 0)","2023-10-26, 2023-10-30, 2023-10-31"
193210,"(1020646, 6591365, 7213297)","(0, 1, 1)","2023-11-14, 2023-12-12"
78782,"(723212, 3146830, 5555162)","(1, 0, 0)","2023-09-11, 2023-09-23"
192932,"(1055288, 4461201, 7150056)","(0, 0, 1)","2023-10-17, 2023-10-19"
192932,"(1055288, 2652297, 7150056)","(0, 0, 1)","2023-10-23, 2023-11-04"
192932,"(1055288, 7150056, 7403192)","(0, 1, 0)","2023-11-11, 2023-12-22"
192932,"(1055288, 1851739, 7150056)","(0, 0, 1)","2023-11-23, 2023-12-03"
192932,"(1055288, 1062297, 7150056)","(0, 0, 1)","2023-12-30, 2024-01-30"
192932,"(1055288, 1653442, 7150056)","(0, 0, 1)","2023-12-31, 2024-01-27"
192932,"(1594325, 1653442, 7150056)","(0, 0, 1)","2024-01-28, 2024-02-24"
193677,"(723212, 1407471, 2481357)","(1, 0, 0)","2023-09-11, 2023-09-13, 2023-09-25"
193677,"(723212, 2481357, 5344737)","(1, 0, 0)","2023-09-14, 2023-09-21, 2023-09-23, 2023-09-24, 2023-10-10, 2023-10-13"
189414,"(2197260, 2805602, 5214677)","(0, 1, 0)","2023-09-13, 2023-09-16"
188565,"(6502916, 7516972, 7626178)","(1, 0, 0)","2024-02-26, 2024-02-27"
191049,"(1062297, 2230226, 7705363)","(0, 0, 1)","2024-01-30, 2024-02-06"
176438,"(7173426, 7217762, 7239670)","(1, 0, 0)","2023-10-03, 2023-10-04, 2023-10-10"
194689,"(723212, 750625, 1572326)","(1, 0, 0)","2023-09-19, 2023-12-25"
188445,"(507645, 723212, 5626497)","(0, 1, 0)","2023-09-22, 2023-09-23"
193259,"(7158972, 7219665, 7219702)","(0, 0, 0)","2023-09-22, 2023-09-25"
132037,"(723212, 3957442, 6707965)","(1, 0, 0)","2023-09-23, 2023-10-27, 2023-11-01"
82934,"(2062760, 4204504, 7153961)","(0, 0, 1)","2023-11-13, 2023-11-14"
142857,"(723212, 836100, 1024005)","(1, 0, 0)","2023-09-28, 2023-09-29, 2023-10-13"
183795,"(723212, 879820, 934984)","(1, 0, 0)","2023-09-28, 2023-10-02"
196473,"(723212, 973711, 6438324)","(1, 0, 0)","2023-11-02, 2023-11-03"
196830,"(723212, 916788, 6478846)","(1, 0, 0)","2023-10-16, 2024-01-08"
197655,"(7216919, 7290581, 7290582)","(1, 1, 1)","2023-10-05, 2023-10-06"
